Index,Comment,Label
1547,"bạn hường tư vấn rất nhiệt tình, chu đáo,hướng dẫn sử dụng rất cẩn thận.sau sẽ quay lại mua tiếp",2
1548,máy ép nhẹ chạy nhanh,1
1549,rất tốt!,2
1550,máy ép rất ok. nhưng chưa ép hết được nước. phần xác vẫn còn nước nhìu,2
1552,xài thấy ok nè,2
1553,"sản phẩm sử dụng rất tốt, chỉ có cái phần lưới xay không tháo rời được hơi khó vệ sinh máy xíu thôi.",0
1554,"máy dòng này làm thủy tinh trông đẹp, máy xay mạnh, xay diếp cá thấy xác khô ráo.",2
1555,"máy chạy tốt, rất hài lòng",2
1556,rat hai long san pham xai ok,2
1559,tốt dễ sử dụng lắp ráp gọn nói chung dễ sử dụng,2
1560,máy chạy rất tốt,2
1561,ép nước nhanh.xac trái cây khô ráo.nhieu nc.rât đáng tiền nên mua,1
1562,máy khỏe.1 điểm trừ là nhiều bọt,1
1563,"giao hàng nhanh, máy tốt",2
1564,may manh như trâu,1
1565,máy quá tốt phục vụ tận tình chu đáo tôi rất ung y,2
1566,còn mới dùng khá hài lòng p vụ cute,2
1567,"bạn hường tư vấn rất nhiệt tình, chu đáo,hướng dẫn sử dụng rất cẩn thận.sau sẽ quay lại mua tiếp",2
1568,máy ép nhẹ chạy nhanh,1
1569,rất tốt!,2
1570,máy ép rất ok. nhưng chưa ép hết được nước. phần xác vẫn còn nước nhìu,2
1572,xài thấy ok nè,2
1573,"sản phẩm tốt, giao nhận đúng sản phẩm.",2
1574,"máy dùng không tốt, sủi bọt và ôxy hoá ngay khi ép xong. nhân viên điện máy xanh hỗ trợ đổi trả nhiệt tình. thả tim cho dịch vụ của điện máy xanh",0
1575,máy chạy êm. chưa ép kiệt nước hoa quả.,1
1576,"sản phẩm này tốt, nói chung về philip thì mình thấy ok, đã xài rất nhiều loại của hãng. sẽ quay lại.",2
1577,nước chảy ra từa lưa. mua về làm ngay. như này dùng vài bữa nước vào chập điện thì sao . mong trả lại hàng,1
1578,"rất thất vọng về sản phẩm. mình đã rất tin tưởng hãng philips mà mua xong cảm giác như bị lừa. máy mua gần năm mà mới dùng được 12 lần còn bỏ xó, rất lãng phí. máy ép bã còn nhiều nước, mà phần nước ép cũng lợn cợn bã nhiều. nói chung là phí tiền lại bực mình",0
1579,máy ồn.vắt bả không sạch.gio mình muốn đổi máy khác có mất phí không.ly đung nuoc bất tiện.bật máy rung đổ nước.,0
1580,"máy không được tốt ngoài mong đợi. thứ nhất xay cà rốt nắm bã lại toàn là nước. thứ 2 xoay cặn lẫn vào khá nhiều, các thứ khác còn uống được cứ cà rốt mình phải lọc lại thêm 1 lần nữa.",0
1581,"máy ép tệ quá, ép không hết nước, lấy ra thấy bả còn nước nhiều.. nước thì bị tách lớp. thấy không hài lòng cho lắm...",0
1582,"quá tệ, máy chạy quá ồn, ep không hết nc br phân xác còn nc, phần nc con xác br may ep ma như may xay sinh tố, thất vọng không lẽ đem bỏ chứ. mn không nên mua phi tiên",0
1583,"máy ép không lọc được hết nước và bã, đáng thất vọng ban đầu nghĩ là mua vì là thương hiệu philips nhưng mà về sử dụng mới thấy quá tệ ép mà nửa ly là bã rồi",0
1584,"mới vừa nhận hàng sáng nay , ép nước bị tách lớp bã còn hơn 50 ép khóm mà phải lấy bả ra lọc vắt lại được thêm 500ml nước. quá tệ",0
1585,"máy mới mua, ép còn khá nhiều nưới, 4 chân không bám chắc vào bệ bếp, nhưng cũng phù hợp với giá tiền",0
1586,"thất vọng về sản phẩm, ép không đạt yêu cầu, nước ít, bã nhiều nước, không cho đổi sản phẩm, đầu tư vô ích",0
1587,"máy ép ra cặn quá nhiều, không xứng với giá tiền của máy. cứ nghĩ máy ép nước trái cây nhưng khi uống thì toàn cặn và chưa thật sự ép hết nước. không tưởng tượng là hãng phillip lại tệ và không như mong đợi đến vậy.",0
1588,máy nhỏ gọn tiện. ép kiệt nước. tuy nhiên không hài lòng vì máy màu trắng lúc ép xong đi rửa các màu của trái cây bám dính rửa không ra. nhìn máy nhanh cũ và rất dơ. hối hận khi mua không suy nghĩ đến vấn đề này,0
1589,máy ép vắt không kiệt còn rất nhiều nước. nên khi ép mình còn phải vắt lại. nhất là ép dưa hấu ... quả mọng nước thì vắt không kiệt. nước ép còn lợn cợn. máy kêu. không vừa ý khi vắt. không hài lòng với sản phẩm này.,0
1590,"máy gì mà ép bắn tung tóe ra cả máy.ép dứa mà giống sinh tố dứa hơn là nước dứa ấy. phần bả không hết nước. bán máy để cho khách hàng hài lòng chứ bán mất niềm tin như này ai giám mua nữa. quá tệ, quá chán,",0
1591,"sản phẩm hình thức nhỏ gọn , máy chạy khỏe . nhược điểm là trong quá trình ép phần thô còn quá nhiều nước rất lãng phí",1
1592,nước ép không hết . ở bã vẫn còn nước rất là phí .khi mua rất kỳ vọng về ép luôn thấy thất vọng,0
1593,"sản phẩm tốt, giao nhận đúng sản phẩm.",2
1594,"máy dùng không tốt, sủi bọt và ôxy hoá ngay khi ép xong. nhân viên điện máy xanh hỗ trợ đổi trả nhiệt tình. thả tim cho dịch vụ của điện máy xanh",0
1595,máy chạy êm. chưa ép kiệt nước hoa quả.,1
1596,"sản phẩm này tốt, nói chung về philip thì mình thấy ok, đã xài rất nhiều loại của hãng. sẽ quay lại.",2
1597,nước chảy ra từa lưa. mua về làm ngay. như này dùng vài bữa nước vào chập điện thì sao . mong trả lại hàng,1
1598,"rất thất vọng về sản phẩm. mình đã rất tin tưởng hãng philips mà mua xong cảm giác như bị lừa. máy mua gần năm mà mới dùng được 12 lần còn bỏ xó, rất lãng phí. máy ép bã còn nhiều nước, mà phần nước ép cũng lợn cợn bã nhiều. nói chung là phí tiền lại bực mình",0
1599,máy ồn.vắt bả không sạch.gio mình muốn đổi máy khác có mất phí không.ly đung nuoc bất tiện.bật máy rung đổ nước.,0
1600,"máy không được tốt ngoài mong đợi. thứ nhất xay cà rốt nắm bã lại toàn là nước. thứ 2 xoay cặn lẫn vào khá nhiều, các thứ khác còn uống được cứ cà rốt mình phải lọc lại thêm 1 lần nữa.",0
1601,"máy ép tệ quá, ép không hết nước, lấy ra thấy bả còn nước nhiều.. nước thì bị tách lớp. thấy không hài lòng cho lắm...",0
1602,"quá tệ, máy chạy quá ồn, ep không hết nc br phân xác còn nc, phần nc con xác br may ep ma như may xay sinh tố, thất vọng không lẽ đem bỏ chứ. mn không nên mua phi tiên",0
1603,"máy ép không lọc được hết nước và bã, đáng thất vọng ban đầu nghĩ là mua vì là thương hiệu philips nhưng mà về sử dụng mới thấy quá tệ ép mà nửa ly là bã rồi",0
1604,"mới vừa nhận hàng sáng nay , ép nước bị tách lớp bã còn hơn 50 ép khóm mà phải lấy bả ra lọc vắt lại được thêm 500ml nước. quá tệ",0
1605,"máy mới mua, ép còn khá nhiều nưới, 4 chân không bám chắc vào bệ bếp, nhưng cũng phù hợp với giá tiền",0
1606,"thất vọng về sản phẩm, ép không đạt yêu cầu, nước ít, bã nhiều nước, không cho đổi sản phẩm, đầu tư vô ích",0
1607,"máy ép ra cặn quá nhiều, không xứng với giá tiền của máy. cứ nghĩ máy ép nước trái cây nhưng khi uống thì toàn cặn và chưa thật sự ép hết nước. không tưởng tượng là hãng phillip lại tệ và không như mong đợi đến vậy.",0
1608,máy nhỏ gọn tiện. ép kiệt nước. tuy nhiên không hài lòng vì máy màu trắng lúc ép xong đi rửa các màu của trái cây bám dính rửa không ra. nhìn máy nhanh cũ và rất dơ. hối hận khi mua không suy nghĩ đến vấn đề này,0
1609,máy ép vắt không kiệt còn rất nhiều nước. nên khi ép mình còn phải vắt lại. nhất là ép dưa hấu ... quả mọng nước thì vắt không kiệt. nước ép còn lợn cợn. máy kêu. không vừa ý khi vắt. không hài lòng với sản phẩm này.,0
1610,"máy gì mà ép bắn tung tóe ra cả máy.ép dứa mà giống sinh tố dứa hơn là nước dứa ấy. phần bả không hết nước. bán máy để cho khách hàng hài lòng chứ bán mất niềm tin như này ai giám mua nữa. quá tệ, quá chán,",0
1611,"sản phẩm hình thức nhỏ gọn , máy chạy khỏe . nhược điểm là trong quá trình ép phần thô còn quá nhiều nước rất lãng phí",1
1612,nước ép không hết . ở bã vẫn còn nước rất là phí .khi mua rất kỳ vọng về ép luôn thấy thất vọng,0
1613,múa được 6t thấy ok,2
1614,đáng mua. thiết kế đẹp hình ảnh nét. với giá này thì quá tuyệt vời. không cần phái cái mấy trục làm j cả,0
1615,"tốt, màn đẹp",2
1616,"tivi to đẹp, giá tốt",2
1617,xài tạm ổn ok,2
1618,giao hàng tận tình chu đáo chất lượng ok. độ bền chờ thời gian sử dụng.,2
1620,sản phẩm tầm trung đáng mua xứng đáng túi tiền,1
1621,"tivi sd ok, kết nổi mạng ổn và nhanh hơn lg nhiều.",2
1623,"thấy tốt, nhưng cần thời gian trải nghiệm thêm",2
1624,tivi màu đẹp sử dụng tốt,2
1625,sản phẩm màu sắc rất đẹp giá săn lại được giá rẻ dễ sử dụng nên mua nha mn,2
1626,"màu sắc đẹp , chỉ có hơi phiền là nó nói nhiều quá",2
1627,đang sử dụng tốt,2
1628,đang sử dụng vẫn ổn,2
1629,tivi chất lượng,1
1630,dang sử dụng cảm thấy tốt chất lượng,2
1631,sẽ giới thiệu cho bạn bè,1
1632,sản phẩm đang sử dụng tốt,2
1633,sản phẩm chất lượng,1
1634,sản phẩm tốt dịch vụ chất lượng,2
1635,tivi sử dụng tốt,2
1636,tivi sử dụng tốt,2
1637,đang sử dụng tốt,2
1638,sản phẩm đang sử dụng tốt,2
1639,sản phẩm chất lượng đang sử dụng rất tốt,2
1640,tivi tốt đang sử dụng ok,2
1641,sản phẩm tốt chất lượng cho điểm tối đa,2
1642,sẽ giới thiệu cho bạn bè,1
1643,giao diện đẹp dễ sử dụng cho người lớn tuổi,2
1644,đang sử dụng tivi hoạt động tốt,2
1645,sẽ giới thiệu cho bạn bè,1
1646,tivi sử dụng tốt,2
1647,sản phẩm của điện máy xanh tuyệt vời,2
1648,sản phẩm đang sử dụng tốt,2
1649,sản phẩm tốt,2
1650,tivi đẹp sắc nét,2
1651,tivi tốt,2
1652,sản phẩm tốt sẽ giới thiệu cho bạn bè,2
1653,tivi tốt chất lượng,2
1654,sản phẩm tốt chất lượng,2
1655,tốt sẽ giới thiệu cho bạn bè,2
1656,sản phẩm sử dụng ổn,2
1657,sản phẩm đang sử dụng tốt,2
1658,sẽ giới thiệu cho bạn bè,1
1659,sản phẩm ổn,2
1660,sản phẩm tốt,2
1661,tốt sẽ giới thiệu cho bạn bè,2
1662,sản phẩm tốt chất lượng,2
1663,tivi đẹp sắc nét,2
1664,đang sử dụng cảm thấy tốt hài lòng,2
1665,tivi sử dụng tốt chất lượng,2
1666,tivi tốt sẽ giới thiệu cho bạn bè,2
1667,sản phẩm chất lượng,1
1668,sản phẩm tốt,2
1669,sản phẩm tốt ưng ý,2
1670,sản phẩm tốt,2
1671,sản phẩm sử dụng tốt,2
1672,tivi tốt chất lượng,2
1673,đang sử dụng sản phẩm tốt chất lượng,2
1674,sẽ giới thiệu cho bạn bè,1
1675,sẽ giới thiệu cho bạn bè,1
1676,sản phẩm đang sử dụng rất tốt,2
1677,chỉ dùng sản phẩm của samsung sản phẩm chất lượng,1
1678,sản phẩm đang sử dụng tốt,2
1679,đang sử dụng tốt sẽ sản phẩm cho bạn bè,2
1680,đang sử dụng cảm thấy sản phẩm tốt,2
1681,sản phầm tốt đang sử dụng ok,2
1682,sản phẩm chất lượng,1
1684,sản phẩm sử dụng tốt,2
1685,tốt sẽ giới thiệu bạn bè,2
1687,sẽ giới thiệu cho bạn bè,1
1688,sản phẩm chất lượng,1
1689,tivi hình ảnh đẹp sắc nét,2
1690,tivi tốt chất lượng,2
1691,sản phẩm chất lượng sẽ giới thiệu cho bạn bè,1
1692,tốt sẽ giới thiệu cho bạn bè,2
1693,đang sử dụng tốt,2
1694,tivi tốt,2
1695,sản phẩm ok chất lượng,2
1696,sản phẩm tốt,2
1698,sẽ giới thiêu bạn bè,1
1699,sản phẩm tốt,2
1700,sản phẩm tốt chất lượng,2
1701,đang sử dụng tốt,2
1702,sẽ giới thiệu cho bạn bè,1
1703,sản phẩm tốt,2
1704,sẽ giới thiệu cho bạn bè,1
1705,đang sử dụng bình thườn ổn,2
1706,vẫn đang sử dụng tốt,2
1707,sản phẩm sử dụng được,1
1708,sẽ giới thiệu cho bạn bè,1
1709,tivi sử dụng tốt,2
1710,sẽ giới thiệu cho bạn bè,1
1711,đang sử dụng tốt,2
1712,tivi sử dụng ổn,2
1713,hình ảnh sắc nét,1
1714,"tivi tốt , đang sử dụng cảm thấy hài lòng",2
1715,tivi sử dụng tốt,2
1716,hàng chính hãng chất lượng sử dụng tồt,1
1717,tivi sử dụng ổn sẽ giới thiệu cho người thân,2
1718,hình ảnh đẹp nét,2
1719,hình ảnh đẹp sắc nét,2
1720,sản phẩm sử dụng tốt,2
1721,rất tốt,2
1722,đang sử dụng rất tốt,2
1723,tốt sẽ giới thiệu cho người thân,2
1724,sản phẩm sử dụng bình thường,1
1725,đang sử dụng vẫn tốt,2
1726,đang sử dụng vẫn tốt,2
1727,tivi sử dụng tốt,2
1728,tivi tốt ok,2
1729,sẽ giới thiệu cho bạn bè,1
1730,rất hài lòng về sản phẩm,2
1731,tivi đang sử dụng tốt,2
1732,sản phẩm sử dụng tốt,2
1733,sản phẩm sử dụng tốt,2
1734,sản phẩm tốt chất lượng,2
1735,sản phẩm sử dụng tốt,2
1736,sản phẩm sử dụng tốt,2
1737,sản phẩm sử dụng ổn,2
1738,rất hài lòng,2
1739,sản phẩm đẹp sắc nét,2
1740,sản phẩm đang sử dụng tốt,2
1741,sản phẩm sài tốt,2
1742,tivi tốt sẽ giới thiệu cho bạn bè,2
1743,sản phẩm đang sử dụng vẫn ổn,2
1744,sẽ giới thiệu cho người thân,1
1745,tivi sử dụng tốt sẽ giới thiệu cho bạn bè,2
1746,sản phẩm tốt,2
1747,tivi đang sử dụng vẫn ok,2
1748,đang sử dụng cảm thấy tốt,2
1749,tivi đẹp đang sử dụng tốt hài lòng,2
1750,đang sử dụng sản phẩm ổn,2
1751,sản phẩm sử dụng tốt,2
1752,sản phẩm đang sử dụng tốt,2
1753,sản phẩm tốt sẽ giới thiệu cho bạn bè,2
1754,"sản phẩm ổn , đang sử dụng vẫn tốt",2
1755,hình ảnh rõ nét,1
1756,sẽ giới thiệu cho bạn bè,1
1757,tivi sử dụng tốt,2
1758,sản phẩm chất lượng,1
1759,sản phẩm sử dụng ổn,2
1760,"màu trong, âm thanh nghe hay",1
1761,tivi sử dụng tốt,2
1762,sản phẩm sử dụng ổn,2
1763,sẽ giới thiệu cho bạn bè,1
1764,đang sử dụng cảm thất tốt hài lòng,2
1765,tivi tốt ưng ý,2
1766,đang sử dụng cảm nhận sản phẩm tốt,2
1767,hình ảnh đẹp sắc nét,2
1768,tivi tốt,2
1769,tivi đang sử dụng tốt hài lòng,2
1770,đang sữ dụng cảm nhận sản phẩm tốt vừa ý,2
1771,tivi tốt chất lượng,2
1772,sản phẩm tốt,2
1773,đang trải nghiệm cảm thấy hài lòng,2
1774,tivi sử dụng tốt,2
